종목코드,종목명,상장일,거래소,종가,시가총액
139240,TIGER 200 철강소재,,ETF,8970,14400000000
289250,TIGER MSCI KOREA ESG유니버설,,ETF,11855,14200000000
361590,KBSTAR 코스피ex200,,ETF,14205,14200000000
308620,KODEX 미국채10년선물,,ETF,11735,14100000000
292050,KBSTAR KRX300,,ETF,18370,13800000000
195920,TIGER 일본TOPIX(합성 H),,ETF,16920,13500000000
360150,KODEX 코스닥150롱코스피200숏선물,,ETF,8965,13400000000
402520,FOCUS 혁신기업액티브,,ETF,9595,13400000000
219900,KINDEX 중국본토CSI300레버리지(합성),,ETF,5545,13300000000
375760,HANARO 탄소효율그린뉴딜,,ETF,9505,13300000000
140950,파워 코스피100,,ETF,29955,13200000000
122090,ARIRANG 코스피50,,ETF,27425,13200000000
391590,KINDEX 미국스팩&IPO INDXX,,ETF,10950,13100000000
229720,KODEX KTOP30,,ETF,21630,13000000000
307010,KBSTAR KRX300레버리지,,ETF,18355,12800000000
251590,ARIRANG 고배당저변동50,,ETF,11665,12800000000
253150,ARIRANG 200선물레버리지,,ETF,42380,12700000000
139660,KOSEF 미국달러선물인버스,,ETF,10080,12700000000
265690,KINDEX 러시아MSCI(합성),,ETF,36230,12700000000
300950,KODEX 게임산업,,ETF,15755,12600000000
200030,KODEX 미국S&P산업재(합성),,ETF,21650,12400000000
251600,ARIRANG 고배당주채권혼합,,ETF,11165,12300000000
279540,KODEX 최소변동성,,ETF,12085,12100000000
401170,KBSTAR iSelect메타버스,,ETF,11620,12100000000
104520,KOSEF 블루칩,,ETF,10050,12100000000
310080,KBSTAR 중국MSCI China(H),,ETF,11970,12000000000
253290,KBSTAR 헬스케어채권혼합,,ETF,11920,11900000000
208470,SOL 선진국MSCI World(합성 H),,ETF,19635,11800000000
399110,SOL 미국S&P500ESG,,ETF,10695,11800000000
196030,KINDEX 일본TOPIX레버리지(H),,ETF,23275,11600000000
244620,KODEX 모멘텀Plus,,ETF,12915,11600000000
253230,KOSEF 200선물인버스2X,,ETF,2245,11600000000
248260,TIGER 일본TOPIX헬스케어(합성),,ETF,11575,11600000000
139290,TIGER 200 경기소비재,,ETF,17980,11500000000
271050,KODEX WTI원유선물인버스(H),,ETF,7280,11500000000
316300,KINDEX 싱가포르리츠,,ETF,12420,11200000000
395160,KODEX Fn시스템반도체,,ETF,9295,11200000000
100910,KOSEF KRX100,,ETF,6190,11100000000
185680,KODEX 미국S&P바이오(합성),,ETF,34270,11100000000
395150,KODEX Fn웹툰&드라마,,ETF,10105,11100000000
244670,KODEX 밸류Plus,,ETF,9950,10900000000
292750,ARIRANG KRX300,,ETF,18190,10900000000
403790,마이다스 KoreaStock액티브,,ETF,20475,10700000000
261070,TIGER 코스닥150바이오테크,,ETF,11000,10600000000
352540,KODEX TSE일본리츠(H),,ETF,13195,10600000000
399580,KBSTAR 글로벌클린에너지S&P,,ETF,10485,10500000000
270800,KBSTAR KQ고배당,,ETF,14895,10400000000
101280,KODEX 일본TOPIX100,,ETF,17290,10400000000
402970,KINDEX 미국고배당S&P,,ETF,10245,10200000000
225030,TIGER 미국S&P500선물인버스(H),,ETF,3590,10200000000
271060,KODEX 3대농산물선물(H),,ETF,11000,10200000000
381570,HANARO Fn친환경에너지,,ETF,10590,10100000000
375270,KBSTAR 글로벌데이터센터리츠나스닥(합성),,ETF,12570,10100000000
395170,KODEX Fn Top10동일가중,,ETF,9130,10000000000
108590,TREX 200,,ETF,40125,10000000000
342140,KINDEX 모닝스타싱가포르리츠채권혼합,,ETF,9990,10000000000
145850,TREX 펀더멘탈 200,,ETF,39845,10000000000
261060,TIGER 코스닥150IT,,ETF,16585,10000000000
275290,KODEX MSCI밸류,,ETF,12380,9900000000
368200,KBSTAR Fn K-뉴딜디지털플러스,,ETF,12270,9800000000
226380,KINDEX Fn성장소비주도주,,ETF,8170,9800000000
337120,KODEX Fn멀티팩터,,ETF,13960,9800000000
285000,KBSTAR 200IT,,ETF,15640,9700000000
400580,SOL 유럽탄소배출권선물S&P(H),,ETF,9630,9600000000
105780,KBSTAR 5대그룹주,,ETF,7955,9500000000
225060,TIGER 이머징마켓MSCI레버리지(합성 H),,ETF,13470,9400000000
205720,KINDEX 일본TOPIX인버스(합성 H),,ETF,4070,9400000000
189400,ARIRANG 글로벌MSCI(합성 H),,ETF,18340,9400000000
250730,KBSTAR 차이나HSCEI(H),,ETF,10285,9300000000
243890,TIGER 200에너지화학레버리지,,ETF,20500,9200000000
227830,ARIRANG 코스피,,ETF,30705,9200000000
152500,KINDEX 레버리지,,ETF,9205,9200000000
156080,KODEX MSCI Korea,,ETF,18225,9100000000
364690,KODEX 혁신기술테마액티브,,ETF,12995,9100000000
272230,KINDEX 스마트밸류,,ETF,14975,9000000000
402460,HANARO Fn K-메타버스MZ,,ETF,11215,9000000000
256450,ARIRANG 심천차이넥스트(합성),,ETF,14945,9000000000
394340,KOSEF 릭소글로벌디지털경제MSCI,,ETF,11175,8900000000
261120,TIGER 미국달러선물인버스2X,,ETF,8835,8800000000
354240,KBSTAR 미국고정배당우선증권ICE TR,,ETF,10950,8800000000
333970,ARIRANG KS밸류가중TR,,ETF,15855,8700000000
137930,마이다스 200커버드콜5%OTM,,ETF,14460,8700000000
322150,KINDEX 스마트하이베타,,ETF,14440,8700000000
140570,KBSTAR 수출주,,ETF,12365,8700000000
277650,TIGER 코스피중형주,,ETF,17305,8700000000
226980,KODEX 200 중소형,,ETF,14385,8600000000
251890,KINDEX 코스닥(합성),,ETF,14330,8600000000
167860,KOSEF 국고채10년레버리지,,ETF,122615,8600000000
131890,KINDEX 삼성그룹동일가중,,ETF,17100,8600000000
104530,KOSEF 고배당,,ETF,9490,8500000000
183710,KBSTAR 주식혼합,,ETF,42465,8500000000
380340,KINDEX Fn5G플러스,,ETF,8465,8500000000
266390,KODEX 경기소비재,,ETF,12075,8500000000
307510,TIGER 의료기기,,ETF,18780,8500000000
300610,TIGER K게임,,ETF,16855,8400000000
261140,TIGER 우선주,,ETF,13590,8400000000
272220,KINDEX 스마트모멘텀,,ETF,16825,8400000000
159800,마이티 코스피100,,ETF,29950,8400000000
315270,TIGER 200커뮤니케이션서비스,,ETF,32155,8400000000
289670,ARIRANG 국채선물10년,,ETF,54750,8300000000
322130,KINDEX 스마트로우볼,,ETF,16530,8300000000
252000,TIGER 200동일가중,,ETF,12705,8300000000
291630,KOSEF 코스닥150선물레버리지,,ETF,6825,8300000000
291130,KINDEX 멕시코MSCI(합성),,ETF,10305,8200000000
292560,TIGER 일본엔선물,,ETF,10160,8100000000
395280,HANARO Fn K-게임,,ETF,9440,8000000000
401590,HANARO 글로벌탄소배출권선물ICE(합성),,ETF,10020,8000000000
403990,KBSTAR KRX기후변화솔루션,,ETF,9875,7900000000
404470,HANARO KRX기후변화솔루션,,ETF,9865,7900000000
404650,SOL KRX기후변화솔루션,,ETF,9840,7900000000
275280,KODEX MSCI모멘텀,,ETF,13065,7800000000
261260,KODEX 미국달러선물인버스2X,,ETF,8875,7800000000
234310,KBSTAR V&S셀렉트밸류,,ETF,15365,7700000000
319870,KBSTAR KRX300미국달러선물혼합,,ETF,15360,7700000000
305050,KINDEX 코스피,,ETF,30255,7600000000
228820,TIGER KTOP30,,ETF,10770,7500000000
139320,TIGER 금은선물(H),,ETF,9380,7500000000
252650,KODEX 200동일가중,,ETF,12450,7500000000
244660,KODEX 퀄리티Plus,,ETF,10600,7400000000
304670,KODEX 미국채울트라30년선물인버스(H),,ETF,7395,7400000000
166400,TIGER 200커버드콜5%OTM,,ETF,14730,7400000000
213610,KODEX 삼성그룹밸류,,ETF,9165,7300000000
368470,KINDEX Fn K-뉴딜디지털플러스,,ETF,14650,7300000000
395270,HANARO Fn K-반도체,,ETF,9140,7300000000
373790,KOSEF 미국방어배당성장나스닥,,ETF,12105,7300000000
252730,KBSTAR 모멘텀로우볼,,ETF,16040,7200000000
379790,KBSTAR 유로스탁스50(H),,ETF,11105,7200000000
277640,TIGER 코스피대형주,,ETF,14395,7200000000
298340,ARIRANG 국채선물3년,,ETF,52695,7200000000
306530,HANARO 코스닥150선물레버리지,,ETF,13780,7200000000
391670,HK 베스트일레븐액티브,,ETF,9550,7200000000
322120,KINDEX 스마트퀄리티,,ETF,17775,7100000000
371150,KBSTAR 차이나항셍테크,,ETF,8360,7100000000
117690,TIGER 차이나항셍25,,ETF,15780,7100000000
261110,TIGER 미국달러선물레버리지,,ETF,10145,7100000000
333960,ARIRANG KS모멘텀가중TR,,ETF,15555,7000000000
314700,HANARO 농업융복합산업,,ETF,12685,7000000000
333950,ARIRANG KS로우사이즈가중TR,,ETF,17105,6800000000
269370,TIGER S&P글로벌인프라(합성),,ETF,11340,6800000000
391680,HK 하이볼액티브,,ETF,9035,6800000000
237440,TIGER 경기방어채권혼합,,ETF,9635,6700000000
373530,ARIRANG 신흥국MSCI인버스(합성 H),,ETF,9200,6600000000
289480,TIGER 200커버드콜ATM,,ETF,11030,6600000000
238670,ARIRANG 스마트베타Quality채권혼합,,ETF,11000,6600000000
105010,TIGER 라틴35,,ETF,3280,6600000000
195970,ARIRANG 선진국MSCI(합성 H),,ETF,12530,6500000000
138920,KODEX 콩선물(H),,ETF,10850,6500000000
145670,KINDEX 인버스,,ETF,4995,6500000000
192720,파워 고배당저변동성,,ETF,30765,6500000000
301440,ARIRANG 코스피중형주,,ETF,12740,6400000000
275300,KODEX MSCI퀄리티,,ETF,10420,6300000000
376250,ARIRANG 탄소효율그린뉴딜,,ETF,9560,6200000000
307520,TIGER 지주회사,,ETF,11270,6200000000
281990,KBSTAR 중소형고배당,,ETF,12380,6200000000
140580,KBSTAR 우량업종,,ETF,12335,6200000000
269530,ARIRANG S&P글로벌인프라,,ETF,12325,6200000000
373490,KODEX K-이노베이션액티브,,ETF,11075,6100000000
333940,ARIRANG KS로우볼가중TR,,ETF,13490,6100000000
292340,마이티 200커버드콜ATM레버리지,,ETF,9945,6000000000
215620,HK S&P코리아로우볼,,ETF,12345,5900000000
174350,TIGER 로우볼,,ETF,12335,5900000000
176710,파워 중기국고채,,ETF,98465,5900000000
261920,KINDEX 필리핀MSCI(합성),,ETF,14660,5900000000
290080,KBSTAR 200고배당커버드콜ATM,,ETF,8335,5800000000
267440,KBSTAR 미국장기국채선물(H),,ETF,11565,5800000000
253280,KBSTAR 헬스케어,,ETF,14430,5800000000
321410,KODEX 멀티에셋하이인컴(H),,ETF,10920,5500000000
220130,SOL 중국본토 중소형 CSI500(합성 H),,ETF,6045,5400000000
261270,KODEX 미국달러선물인버스,,ETF,9685,5200000000
292770,KODEX 국채선물3년인버스,,ETF,50610,5200000000
295820,ARIRANG 200동일가중,,ETF,11440,5100000000
098560,TIGER 방송통신,,ETF,9860,5100000000
299080,KINDEX 국채선물3년인버스,,ETF,101270,5100000000
301410,ARIRANG 코스닥150선물인버스,,ETF,6720,5000000000
139310,TIGER 금속선물(H),,ETF,7115,5000000000
371870,KINDEX 차이나항셍테크,,ETF,8230,4900000000
291680,KBSTAR 차이나H선물인버스(H),,ETF,10950,4900000000
299070,KINDEX 국채선물10년인버스,,ETF,98335,4900000000
227550,TIGER 200 산업재,,ETF,6245,4900000000
275750,KBSTAR 코스닥150선물인버스,,ETF,4485,4700000000
157500,TIGER 증권,,ETF,4675,4700000000
334690,KBSTAR 팔라듐선물(H),,ETF,11615,4600000000
295000,KBSTAR 국채선물10년,,ETF,53935,4600000000
333980,ARIRANG KS퀄리티가중TR,,ETF,15390,4600000000
280920,ARIRANG 주도업종,,ETF,11380,4600000000
346000,HANARO KAP초장기국고채,,ETF,44370,4500000000
285010,KBSTAR 200중공업,,ETF,10720,4500000000
147970,TIGER 모멘텀,,ETF,24460,4400000000
280940,KODEX 골드선물인버스(H),,ETF,7325,4400000000
287300,KBSTAR 200건설,,ETF,12785,4300000000
309210,ARIRANG KRX300헬스케어,,ETF,11430,4300000000
253240,KOSEF 200선물인버스,,ETF,5290,4300000000
266550,ARIRANG 중형주저변동50,,ETF,12215,4300000000
295020,KBSTAR 국채선물10년인버스,,ETF,49045,4200000000
342600,KBSTAR KRX국채선물3년10년스티프너2X,,ETF,51665,4100000000
291620,KOSEF 코스닥150선물인버스,,ETF,7720,4100000000
342500,KBSTAR KRX국채선물3년10년스티프너,,ETF,51120,4100000000
291890,KODEX MSCI EM선물(H),,ETF,10220,4100000000
217770,TIGER 원유선물인버스(H),,ETF,5100,4100000000
302170,TIGER 국채선물3년인버스,,ETF,50695,4100000000
227560,TIGER 200 생활소비재,,ETF,10655,4000000000
342610,KBSTAR KRX국채선물3년10년플래트너,,ETF,50000,4000000000
302180,TIGER 국채선물10년인버스,,ETF,49810,4000000000
267450,KBSTAR 미국장기국채선물인버스(H),,ETF,7945,4000000000
342620,KBSTAR KRX국채선물3년10년플래트너2X,,ETF,49430,4000000000
278420,ARIRANG ESG우수기업,,ETF,9520,3800000000
267490,KBSTAR 미국장기국채선물레버리지(합성 H),,ETF,12655,3800000000
315480,KBSTAR 200커뮤니케이션서비스,,ETF,19960,3600000000
267500,KBSTAR 미국장기국채선물인버스2X(합성 H),,ETF,6120,3400000000
217790,TIGER 가격조정,,ETF,23765,3300000000
284980,KBSTAR 200금융,,ETF,9010,3100000000
301400,ARIRANG 코스닥150,,ETF,14640,2900000000
252720,KBSTAR 모멘텀밸류,,ETF,14065,2800000000
285020,KBSTAR 200철강소재,,ETF,8690,2400000000
284990,KBSTAR 200에너지화학,,ETF,13315,2400000000
397420,KBSTAR 국채선물5년추종,,ETF,48780,2300000000
334700,KBSTAR 팔라듐선물인버스(H),,ETF,5500,2200000000
287330,KBSTAR 200생활소비재,,ETF,8135,2100000000
287310,KBSTAR 200경기소비재,,ETF,11125,1600000000
287320,KBSTAR 200산업재,,ETF,11180,1300000000
